Ссылки,Код каспи,Код 1C,Наименование,Бренд,Поставщик,Продавец_1,Цена_1,Продавец_2,Цена_2,Продавец_3,Цена_3,Продавец_4,Цена_4,Продавец_5,Цена_5
https://kaspi.kz/shop/p/denzel-magnitnaja-klemma-1-sht-97551-104075387/?c=710000000,104075387,00000014391,"DENZEL магнитная клемма 1 шт, 97551",Denzel,Мир инструмента-Алматы в г. Караганда ТОО,ХОЗЯИН,838.0,GMARKET KZ,894.0,Q-SAIMAN,1290.0,Perfecto linea,1350.0,titool_makita,1605.0
https://kaspi.kz/shop/p/magnitnyi-ugol-nik-denzel-97553-1-sht-103461144/?c=710000000,103461144,00000014392,"Магнитный угольник DENZEL 97553, 1 шт",Denzel,Мир инструмента-Алматы в г. Караганда ТОО,ХОЗЯИН,1352.0,Qural-Saiman,1370.0,Q-SAIMAN,1370.0,GMARKET KZ,1443.0,titool_makita,1535.0
https://kaspi.kz/shop/p/denzel-fil-tr-dlja-moiki-58301-1-sht-103515891/?c=710000000,103515891,00000063822,DENZEL фильтр для мойки 58301 1 шт,Denzel,Мир инструмента-Алматы в г. Караганда ТОО,Qural-Saiman,2449.0,ХОЗЯИН,2531.0,TaranTool,2714.0,GMARKET KZ,4050.0,,
https://kaspi.kz/shop/p/denzel-fil-tr-97282-1-sht-103515975/?c=710000000,103515975,00000014502,DENZEL фильтр 97282 1 шт,Denzel,Мир инструмента-Алматы в г. Караганда ТОО,Сеть магазинов TSSP,8830.0,ХОЗЯИН,8840.0,GMARKET KZ,9430.0,TaranTool,9477.0,Торговый дом ТИЫН,10090.0
https://kaspi.kz/shop/p/denzel-freza-dlja-moiki-58305-1-sht-106337003/?c=710000000,106337003,УТ-00001760,DENZEL фреза для мойки 58305 1 шт,Denzel,Мир инструмента-Алматы в г. Караганда ТОО,Qural-Saiman,4415.0,ХОЗЯИН,4418.0,GMARKET KZ,4713.0,TaranTool,4737.0,Car tools PV,4990.0
https://kaspi.kz/shop/p/denzel-tsep-59804-103028429/?c=710000000,103028429,00000014056,Denzel цепь 59804,Denzel,Мир инструмента-Алматы в г. Караганда ТОО,Qural-Saiman,2425.0,ХОЗЯИН,2535.0,GMARKET KZ,2705.0,TaranTool,2752.0,Торговый дом ТИЫН,2895.0
https://kaspi.kz/shop/p/denzel-59806-dgs-5820-103531944/?c=710000000,103531944,00000014058,DENZEL 59806 DGS-5820,Denzel,Мир инструмента-Алматы в г. Караганда ТОО,Qural-Saiman,3685.0,ХОЗЯИН,3808.0,TaranTool,4082.0,Торговый дом ТИЫН,4345.0,NovaStroy,5700.0
https://kaspi.kz/shop/p/denzel-almaznaja-chashka-72973-125x22-2-mm-1-sht-103524438/?c=710000000,103524438,00000019616,DENZEL алмазная чашка 72973 125x22.2 мм 1 шт,Denzel,Мир инструмента-Алматы в г. Караганда ТОО,Сеть магазинов TSSP,5134.0,ХОЗЯИН,5144.0,GMARKET KZ,5487.0,TaranTool,5514.0,Торговый дом ТИЫН,5870.0
https://kaspi.kz/shop/p/denzel-72970-125x22-2-mm-103531922/?c=710000000,103531922,00000019613,DENZEL 72970 125x22.2 мм,Denzel,Мир инструмента-Алматы в г. Караганда ТОО,Сеть магазинов TSSP,5395.0,ХОЗЯИН,5405.0,GMARKET KZ,5766.0,TaranTool,5795.0,Проф Инструмент,6600.0
https://kaspi.kz/shop/p/denzel-shlifoval-nyi-list-75604-5-sht-103565148/?c=710000000,103565148,00000020630,DENZEL шлифовальный лист 75604 5 шт,Denzel,Мир инструмента-Алматы в г. Караганда ТОО,GMARKET KZ,1151.0,Qural-Saiman,1193.0,AVTO-PARADISE,1200.0,Торговый дом ТИЫН,2000.0,,
https://kaspi.kz/shop/p/denzel-shlifoval-nyi-list-75605-5-sht-103565020/?c=710000000,103565020,00000020631,DENZEL шлифовальный лист 75605 5 шт,Denzel,Мир инструмента-Алматы в г. Караганда ТОО,ХОЗЯИН,792.0,GMARKET KZ,1268.0,Qural-Saiman,1809.0,Торговый дом ТИЫН,2000.0,,
https://kaspi.kz/shop/p/denzel-shlifoval-nyi-list-75607-5-sht-103565233/?c=710000000,103565233,00000020633,DENZEL шлифовальный лист 75607 5 шт,Denzel,Мир инструмента-Алматы в г. Караганда ТОО,ХОЗЯИН,715.0,Сеть магазинов TSSP,875.0,GMARKET KZ,1145.0,Qural-Saiman,1797.0,Торговый дом ТИЫН,2000.0
https://kaspi.kz/shop/p/denzel-shlifoval-nyi-list-75601-5-sht-106375288/?c=710000000,106375288,00000063882,DENZEL шлифовальный лист 75601 5 шт,Denzel,Мир инструмента-Алматы в г. Караганда ТОО,ХОЗЯИН,743.0,Qural-Saiman,2243.0,,,,,,
https://kaspi.kz/shop/p/denzel-shlifoval-nyi-list-75619-5-sht-103582168/?c=710000000,103582168,00000020645,DENZEL шлифовальный лист 75619 5 шт,Denzel,Мир инструмента-Алматы в г. Караганда ТОО,GMARKET KZ,1058.0,Qural-Saiman,1721.0,Торговый дом ТИЫН,2000.0,,,,
https://kaspi.kz/shop/p/denzel-shtutser-97271-1-sht-104635986/?c=710000000,104635986,00000014499,DENZEL штуцер 97271 1 шт,Denzel,Мир инструмента-Алматы в г. Караганда ТОО,Сеть магазинов TSSP,941.0,ХОЗЯИН,951.0,GMARKET KZ,1015.0,AVTO-PARADISE,1650.0,Торговый дом ТИЫН,2000.0
https://kaspi.kz/shop/p/denzel-shtutser-97272-1-sht-104635988/?c=710000000,104635988,00000014500,DENZEL штуцер 97272 1 шт,Denzel,Мир инструмента-Алматы в г. Караганда ТОО,ХОЗЯИН,1575.0,GMARKET KZ,1681.0,Торговый дом ТИЫН,2000.0,AVTO-PARADISE,2550.0,Qural-Saiman,3054.0
https://kaspi.kz/shop/p/denzel-shlifoval-naja-schetka-746083-100-mm-1-sht-103706326/?c=710000000,103706326,00000020454,DENZEL шлифовальная щетка 746083 100 мм 1 шт,Denzel,Мир инструмента-Алматы в г. Караганда ТОО,Строймаркет ALTOR,2241.0,Qural-Saiman,2242.0,ХОЗЯИН,2316.0,Торговый дом ТИЫН,3708.0,AVTO-PARADISE,4000.0
https://kaspi.kz/shop/p/denzel-shlifoval-naja-schetka-746093-100-mm-1-sht-103706211/?c=710000000,103706211,00000020456,DENZEL шлифовальная щетка 746093 100 мм 1 шт,Denzel,Мир инструмента-Алматы в г. Караганда ТОО,Qural-Saiman,1797.0,ХОЗЯИН,1798.0,Строймаркет ALTOR,1980.0,GMARKET KZ,2877.0,Торговый дом ТИЫН,3479.0
https://kaspi.kz/shop/p/denzel-shlifoval-naja-schetka-746053-100-mm-1-sht-103706568/?c=710000000,103706568,00000020450,DENZEL шлифовальная щетка 746053 100 мм 1 шт,Denzel,Мир инструмента-Алматы в г. Караганда ТОО,Строймаркет ALTOR,2731.0,Qural-Saiman,2732.0,ХОЗЯИН,2823.0,GMARKET KZ,3012.0,TaranTool,3027.0
https://kaspi.kz/shop/p/denzel-shlifoval-naja-schetka-746163-125-mm-1-sht-103706345/?c=710000000,103706345,00000020462,DENZEL шлифовальная щетка 746163 125 мм 1 шт,Denzel,Мир инструмента-Алматы в г. Караганда ТОО,Строймаркет ALTOR,2995.0,Qural-Saiman,2996.0,ХОЗЯИН,3095.0,TaranTool,3319.0,Торговый дом ТИЫН,3535.0
https://kaspi.kz/shop/p/denzel-shlifoval-naja-schetka-746113-125-mm-1-sht-103706469/?c=710000000,103706469,00000020459,DENZEL шлифовальная щетка 746113 125 мм 1 шт,Denzel,Мир инструмента-Алматы в г. Караганда ТОО,Строймаркет ALTOR,2890.0,Qural-Saiman,2891.0,ХОЗЯИН,2987.0,TaranTool,3203.0,Торговый дом ТИЫН,3410.0
https://kaspi.kz/shop/p/denzel-shlifoval-naja-schetka-746273-125-mm-103685321/?c=710000000,103685321,00000020467,DENZEL шлифовальная щетка 746273 125 мм,Denzel,Мир инструмента-Алматы в г. Караганда ТОО,ХОЗЯИН,4815.0,TaranTool,5163.0,Торговый дом ТИЫН,5495.0,Qural-Saiman,5790.0,Комфорт,6990.0
https://kaspi.kz/shop/p/denzel-shlifoval-naja-schetka-746563-125-mm-1-sht-104345439/?c=710000000,104345439,00000020481,DENZEL шлифовальная щетка 746563 125 мм 1 шт,Denzel,Мир инструмента-Алматы в г. Караганда ТОО,Строймаркет ALTOR,2250.0,ХОЗЯИН,2337.0,Home Tools,3200.0,Qural-Saiman,3538.0,AVTO-PARADISE,4000.0
https://kaspi.kz/shop/p/denzel-shlifoval-naja-schetka-746323-125-mm-1-sht-104345380/?c=710000000,104345380,00000020473,DENZEL шлифовальная щетка 746323 125 мм 1 шт,Denzel,Мир инструмента-Алматы в г. Караганда ТОО,ХОЗЯИН,3360.0,ВСЕ ДЛЯ СВАРКИ,4300.0,Qural-Saiman,4905.0,GMARKET KZ,5378.0,,
https://kaspi.kz/shop/p/denzel-shlifoval-naja-schetka-746643-150-mm-1-sht-104345459/?c=710000000,104345459,00000020483,DENZEL шлифовальная щетка 746643 150 мм 1 шт,Denzel,Мир инструмента-Алматы в г. Караганда ТОО,ХОЗЯИН,2373.0,AVTO-PARADISE,3900.0,Qural-Saiman,4085.0,,,,
https://kaspi.kz/shop/p/denzel-kordschetka-746383-200x22-2-mm-1-sht-103083738/?c=710000000,103083738,00000020478,DENZEL кордщетка 746383 200x22.2 мм 1 шт,Denzel,Мир инструмента-Алматы в г. Караганда ТОО,ХОЗЯИН,7232.0,Qural-Saiman,10094.0,,,,,,
https://kaspi.kz/shop/p/denzel-shlifoval-naja-schetka-746043-75-mm-1-sht-103706521/?c=710000000,103706521,00000020448,DENZEL шлифовальная щетка 746043 75 мм 1 шт,Denzel,Мир инструмента-Алматы в г. Караганда ТОО,Qural-Saiman,1703.0,ХОЗЯИН,1783.0,GMARKET KZ,1902.0,Торговый дом ТИЫН,2961.0,,
https://kaspi.kz/shop/p/schiptsy-dlja-rezki-i-zachistki-provodov-denzel-17742-110500849/?c=710000000,110500849,УТ-00001657,Щипцы для резки и зачистки проводов DENZEL 17742,Denzel,Мир инструмента-Алматы в г. Караганда ТОО,ХОЗЯИН,7717.0,Qural-Saiman,8664.0,ТОО AI-TOOLS,8800.0,Торговый дом ТИЫН,8810.0,Сеть магазинов TSSP,9500.0
https://kaspi.kz/shop/p/schiptsy-dlja-rezki-i-zachistki-provodov-denzel-17741-107630764/?c=710000000,107630764,УТ-00001656,Щипцы для резки и зачистки проводов DENZEL 17741,Denzel,Мир инструмента-Алматы в г. Караганда ТОО,Строймаркет ALTOR,2902.0,Qural-Saiman,2934.0,Проф Инструмент,3330.0,Торговый дом ТИЫН,3460.0,Сеть магазинов TSSP,3730.0
https://kaspi.kz/shop/p/denzel-97518-dlja-ruchnoi-dugovoi-svarki-109386335/?c=710000000,109386335,УТ-00001990,"DENZEL 97518, для ручной дуговой сварки",Denzel,Мир инструмента-Алматы в г. Караганда ТОО,ХОЗЯИН,7483.0,GMARKET KZ,7982.0,Qural-Saiman,8113.0,Торговый дом ТИЫН,8540.0,AVTO-PARADISE,11000.0
https://kaspi.kz/shop/p/denzel-97513-dlja-ruchnoi-dugovoi-svarki-109380639/?c=710000000,109380639,УТ-00001987,"DENZEL 97513, для ручной дуговой сварки",Denzel,Мир инструмента-Алматы в г. Караганда ТОО,ХОЗЯИН,8325.0,GMARKET KZ,8880.0,Qural-Saiman,9272.0,,,,
https://kaspi.kz/shop/p/denzel-97515-dlja-ruchnoi-dugovoi-svarki-109386722/?c=710000000,109386722,УТ-00001988,"DENZEL 97515, для ручной дуговой сварки",Denzel,Мир инструмента-Алматы в г. Караганда ТОО,ХОЗЯИН,8443.0,GMARKET KZ,9006.0,Qural-Saiman,9851.0,,,,
